	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
233863	6.9192691320522	0.226496972235556	-0.31984086352004	-0.546337835755597	0	0	0	0.999934511530581	0.999827778039396	0.998611041312308	0	0	0	233863	Gtf3c1	chr7
233865	5.59122897309984	-0.459145114802817	-0.769375904935202	-0.310230790132385	0	0	0	0.996163866835424	0.914705396144408	0.999371868726161	0	0	0	233865	Katnip	chr7
269994	0.629704213953982	-4.66613282296298	-3.07316424858801	1.59296857437497	-7.24807692286761	-3.97012541471722	1.5942530601381	3.63212963349035e-05	0.00190057599675763	0.0739833200157304	-1	-1	0	269994	Gsg1l	chr7
74204	6.66156971870566	0.0891970775354345	0.183053361452028	0.093856283916594	0	0	0	0.999977474587702	0.999936703044895	0.999986171743018	0	0	0	74204	Xpo6	chr7
104175	3.17671848955982	1.22449229219233	0.561761022847355	-0.662731269344971	0.745343393270604	0	0	0.238265258830027	0.92250763500587	0.856279428076664	0	0	0	104175	Sbk1	chr7
16797	-2.54962905891752	-0.553976658020513	0.190073879086092	0.744050537106605	0	0	0	0.816309709686261	0.95278584036325	0.704539348369073	0	0	0	16797	Lat	chr7
73658	4.9979334254882	0.181332859765073	0.236160921590975	0.0548280618259023	0	0	0	0.999937700647168	0.999899525521961	0.999990711332592	0	0	0	73658	Spns1	chr7
18020	3.18621498181261	0.883744068164761	0.738052546409058	-0.145691521755703	0	0	0	0.695672157920424	0.876936646128655	0.998333390924001	0	0	0	18020	Nfatc2ip	chr7
70314	4.12756127265332	-0.0923425516526706	-0.347757511705851	-0.25541496005318	0	0	0	0.999922542151678	0.999213842657597	0.999722119644701	0	0	0	70314	Rabep2	chr7
11937	-0.223506078623556	0.0863234465370861	-1.17263332520971	-1.2589567717468	0	-0.582169806634634	-0.868508335305563	0.994066743325821	0.287929041566968	0.204687950733404	0	0	0	11937	Atp2a1	chr7
20399	5.93873399808747	-0.0597213975531119	0.16489371413472	0.224615111687831	0	0	0	0.999938989635611	0.999783105166985	0.999752774314714	0	0	0	20399	Sh2b1	chr7
100861803	2.22133024225743	0.134399038359657	0.317427739126067	0.18302870076641	0	0	0	0.999444752302621	0.997481013836459	0.999207900771327	0	0	0	100861803	NA	NA
233870	3.10534657779599	0.618723676247859	0.0920744712665873	-0.526649204981271	0	0	0	0.977706369068017	0.999895636087651	0.992094410057067	0	0	0	233870	Tufm	chr7
233871	7.55605623998747	0.166364288982232	-0.131230662573701	-0.297594951555933	0	0	0	0.99996929233287	0.999977651667331	0.999936013780388	0	0	0	233871	Atxn2l	chr7
56347	8.71630559097547	-0.198676910776157	-0.188640272980606	0.010036637795551	0	0	0	0.999938562121002	0.999942176721772	0.999998969664836	0	0	0	56347	Eif3c	chr7
12752	4.11245535191364	-1.4114208326646	-1.5023937602428	-0.0909729275781972	-2.19774253516284	-2.71810070460375	0	0.0288706371786417	0.0126309296853869	0.99980348228064	0	0	0	12752	Cln3	chr7
171504	2.36591668856034	-1.73476055950828	-0.0898458694694986	1.64491469003878	-3.92350847671158	0	3.52881556850448	0.00201147757268948	0.999417996027136	0.00360270879979849	-1	0	0	171504	Apobr	chr7
246779	-3.25395423395625	-3.70309279924448	-3.59776513066624	0.105327668578233	-3.12942036737361	-3.02844646197944	0	0.00689161568172149	0.00804703175800104	0.958644201377381	-1	-1	0	246779	Il27	chr7
56312	5.4574818254538	-5.04276990483645	-6.06027646415043	-1.01750655931399	-18.2456205533977	-22.68869273194	-0.102535225447795	2.5502376078659e-08	4.36254672709845e-09	0.460373747052976	-1	-1	0	56312	Nupr1	chr7
100504712	1.75475651297295	-5.28857859851342	-5.38244905389508	-0.0938704553816536	-13.345381791515	-13.6835828850847	0	3.25292238522554e-07	2.66613450249391e-07	0.999641384002222	-1	-1	0	100504712	Gm20367	NA
75565	3.33144580638	0.013066648475224	-0.163669304907302	-0.176735953382526	0	0	0	0.999972668546864	0.999628040149622	0.999604578207224	0	0	0	75565	Sgf29	chr7
20887	0.916096305622188	-0.309708941187234	-0.592735111424963	-0.28302617023773	0	0	0	0.986952556353728	0.930354353989252	0.991572402122363	0	0	0	20887	Sult1a1	chr7
75764	2.23335889367411	0.277434475074997	-0.143179944470129	-0.420614419545126	0	0	0	0.984883493449497	0.995253005329762	0.968702102192398	0	0	0	75764	Slx1b	chr7
66162	4.36097876768226	0.537241522701454	0.113482204212423	-0.42375931848903	0	0	0	0.974955856102415	0.999337880018835	0.991476698712113	0	0	0	66162	Bola2	chr7
12721	-1.48874729594081	1.77054739146209	2.06213375401248	0.291586362550393	1.28749356831592	1.76740939898996	0	0.116938054354325	0.0571439716274128	0.889707636539364	0	0	0	12721	Coro1a	chr7
26417	6.61424782987285	-0.492877924198178	-0.527517316503894	-0.0346393923057153	0	0	0	0.992092862088473	0.988966852888545	0.999956331564759	0	0	0	26417	Mapk3	chr7
68616	4.1513896960112	-2.95084190859162	-2.38348763015372	0.567354278437903	-10.5869314758371	-7.47087975790491	0	1.96644397878751e-06	2.80885403478257e-05	0.988830207686724	-1	-1	0	68616	Gdpd3	chr7
66090	5.0661905351435	0.0517856890149657	-0.710739727590403	-0.762525416605369	0	0	0	0.999664232824978	0.910971037531885	0.878228581864635	0	0	0	66090	Ypel3	chr7
21389	-0.310117745242304	0.392752035909387	1.13515476251943	0.742402726610042	0	0.280902457592725	0	0.893421289696828	0.393774898580109	0.699691980342353	0	0	0	21389	Tbx6	chr7
56420	6.05640382016033	-0.361393446434144	-0.424130918571523	-0.0627374721373783	0	0	0	0.999725176900369	0.99946138286966	0.999993322746562	0	0	0	56420	Ppp4c	chr7
11674	8.49569418131304	-0.245883483646804	-0.438639545380068	-0.192756061733265	0	0	0	0.999910085241795	0.999300925856799	0.999969584945038	0	0	0	11674	Aldoa	chr7
100503974	-0.185957584046843	-0.571425404247526	-0.260414877328812	0.311010526918714	0	0	0	0.821605400421144	0.943592522652209	0.935474826979797	0	0	0	100503974	NA	NA
68952	-2.5004929542451	-1.32026474092529	0.889028139491628	2.20929288041692	-0.315960494784703	0	1.16014575126151	0.40485456131288	0.603028392914217	0.146174030697598	0	0	0	68952	Tlcd3b	chr7
13446	2.05084122854894	0.728155451405835	0.39354902464436	-0.334606426761474	0	0	0	0.845553070979376	0.983249312676601	0.987143754276339	0	0	0	13446	Doc2a	chr7
233875	3.40698725473435	0.754239755411496	0.44240319740446	-0.311836558007036	0	0	0	0.880401829025831	0.991935942723337	0.996867445352114	0	0	0	233875	Ino80e	chr7
233876	4.14445670538628	1.55124415441228	1.59723151907442	0.045987364662138	3.19332554489953	3.53427533375749	0	0.00600591045497574	0.00357321154581965	0.999891586876955	1	1	0	233876	Hirip3	chr7
381921	6.02907426748611	0.058133958959437	0.0520082418183296	-0.00612571714110732	0	0	0	0.999979770221814	0.999982368387623	0.999998741127724	0	0	0	381921	Taok2	chr7
68742	3.72385326810174	-0.893629335978514	-1.01632157139685	-0.12269223541834	0	-0.0954063048357625	0	0.720881498034333	0.4631192099627	0.999784545203225	0	0	0	68742	Tmem219	chr7
233877	3.21048154844832	0.703840751737888	-0.431875706345761	-1.13571645808365	0	0	-0.706205363818972	0.910181043896444	0.992881341012956	0.249622291092349	0	0	0	233877	Kctd13	chr7
233878	-0.676276425996828	-0.229470782504344	0.126148032940756	0.3556188154451	0	0	0	0.978555699279083	0.989582349210029	0.960050628687066	0	0	0	233878	Sez6l2	chr7
381922	-1.89552814627719	-0.76228489816469	-1.06484234178769	-0.302557443622999	0	-0.116492265080679	0	0.663313352580802	0.457755822158232	0.909342961234835	0	0	0	381922	Cdiptos	chr7
52858	5.97421875556879	0.242401930293199	-0.371930887512291	-0.61433281780549	0	0	0	0.999175635577754	0.997567117068847	0.981137336376587	0	0	0	52858	Cdipt	chr7
78388	7.71669882909749	-1.51394777741654	-2.07707741410798	-0.563129636691439	-3.28601943637813	-6.78785636775527	0	0.00520809563646509	5.64997150432011e-05	0.991066034474536	-1	-1	0	78388	Mvp	chr7
67278	2.34477337940105	0.450570758228269	-0.177990500284433	-0.628561258512702	0	0	0	0.987498726095619	0.9990036854664	0.954993516470684	0	0	0	67278	Pagr1a	chr7
69017	1.24834038201029	0.256667573108718	-0.939486562772371	-1.19615413588109	0	0	-0.627253441538816	0.973592597118365	0.574074916922438	0.273653069715822	0	0	0	69017	Prrt2	chr7
17188	6.53045419434043	0.718154485346527	0.538522929779822	-0.179631555566704	0	0	0	0.976671868762393	0.997656210370645	0.999969931447777	0	0	0	17188	Maz	chr7
110033	2.44155202840881	2.98538466581645	2.44308812467469	-0.542296541141753	8.58685835303556	6.79598362066583	0	9.92560539091002e-06	5.60642952368389e-05	0.954196833431965	1	1	0	110033	Kif22	chr7
20737	-1.87984563117534	0.576497201344204	2.34481145848901	1.76831425714481	0	1.34767921972099	0.77696176881562	0.733227575329816	0.111258252060465	0.240393826486679	0	0	0	20737	Spn	chr7
70233	5.62303504665612	-0.140359065758801	-0.168495837878711	-0.0281367721199102	0	0	0	0.99992488605425	0.999903826467186	0.99999222206559	0	0	0	70233	Cd2bp2	chr7
68449	5.13751861339234	-0.135612670326185	-0.0721762678428064	0.0634364024833785	0	0	0	0.999755391528294	0.999890707183163	0.999929625887811	0	0	0	68449	Tbc1d10b	chr7
17907	-0.331797731273282	0.606026148201269	-1.07139692712528	-1.67742307532655	0	-0.238733286145694	-2.14866053670201	0.861885307743152	0.408575687399	0.0312179413648996	0	0	0	17907	Mylpf	chr7
54204	0.877493686678873	0.261396058108488	0.249627143210224	-0.0117689148982645	0	0	0	0.994011529125785	0.995021806246242	0.999843814939942	0	0	0	54204	Septin1	chr7
100043580	-1.64121055591599	2.05329391103118	0.749699425806345	-1.30359448522483	2.08834516136856	0	-0.608405966801434	0.034460488608332	0.708176858060369	0.280293831205693	0	0	0	100043580	Gm4532	chr7
233887	3.63835346819232	0.565961332964444	0.291224752649612	-0.274736580314832	0	0	0	0.991709444274571	0.999576940851426	0.99960606046051	0	0	0	233887	Zfp553	chr7
244216	3.4481106955581	0.710644188898989	0.480855622232615	-0.229788566666374	0	0	0	0.968305358265518	0.998170406469144	0.999834209008175	0	0	0	244216	Zfp771	chr7
66422	3.75384353953273	1.33378886429381	1.02939023980357	-0.30439862449024	1.39565590161544	0.12820117482084	0	0.0993673411235414	0.450516124536511	0.991137383092561	0	0	0	66422	Dctpp1	chr7
20768	4.72905389670113	0.0910086156931369	0.811983266833838	0.720974651140701	0	0	0	0.999188037826269	0.796526883065915	0.89251004174297	0	0	0	20768	Sephs2	chr7
100502641	-1.31888702803215	-0.077976381760142	-0.499153062019769	-0.421176680259627	0	0	0	0.991422114800625	0.908165197699364	0.934729099140938	0	0	0	100502641	Gm17511	NA
16408	-0.307562394628305	1.45804233290075	-1.08795565247435	-2.5459979853751	0.881616877323876	-0.203082390357244	-3.16984262137369	0.201948388212483	0.422540982441668	0.00626177677294125	0	0	0	16408	Itgal	chr7
233890	4.05629993390258	-0.263151736509638	-0.257357411727788	0.00579432478185016	0	0	0	0.999657010411959	0.99970293328373	0.999997408899161	0	0	0	233890	Zfp768	chr7
269997	3.78854483889803	-0.760859737408124	-0.531874090108695	0.228985647299429	0	0	0	0.924247814783698	0.993073743910838	0.99972752436022	0	0	0	269997	Zfp747	chr7
78921	2.29701519170482	-0.460824079843159	0.0910423034633623	0.551866383306522	0	0	0	0.97930402067888	0.998757029981366	0.962618882654687	0	0	0	78921	Zfp747l1	chr7
101604	2.10218858832428	-0.00247977884688444	0.0783882250990442	0.0808680039459286	0	0	0	0.999994103998658	0.999821615692487	0.999824025609966	0	0	0	101604	Zfp764l1	chr7
233893	1.94468387639504	-0.944922587480908	-0.696969983690284	0.247952603790623	0	0	0	0.602082122373247	0.911559082840419	0.997965384795547	0	0	0	233893	Zfp764	chr7
69234	0.872267643720012	-0.896688112216793	-1.89926368314842	-1.00257557093163	0	-3.28432927621566	-0.0101195032558343	0.634550635409779	0.00522349057336468	0.496100592820388	0	-1	0	69234	Zfp688	chr7
71131	1.15239909661299	0.744965014066966	0.342430237407804	-0.402534776659162	0	0	0	0.847998952711846	0.991662229897967	0.985155327569512	0	0	0	71131	Zfp689	chr7
654803	1.08991884477692	-0.0580944423934793	0.194052014915385	0.252146457308864	0	0	0	0.998135566901301	0.992808553672167	0.98997914506239	0	0	0	654803	B130055M24Rik	NA
233895	5.39734187031327	0.316398784202137	0.110315609954935	-0.206083174247201	0	0	0	0.999840272998382	0.999981887799554	0.999963295686105	0	0	0	233895	Prr14	chr7
14123	6.36658099505531	-0.610990027665203	-0.268942305300988	0.342047722364215	0	0	0	0.993427616773237	0.999848768218177	0.999804555664932	0	0	0	14123	Fbrs	chr7
629159	0.664242756343372	0.222522943712082	0.340154252203385	0.117631308491303	0	0	0	0.992576573933657	0.98469038738153	0.997042460697029	0	0	0	629159	1700008J07Rik	chr7
100043597	8.14044462762454	-0.450033813613593	0.10160079271321	0.551634606326803	0	0	0	0.99626335965529	0.999859896097605	0.993212029348209	0	0	0	100043597	Srcap	chr7
100217442	-1.81144408787997	0.029510482382501	0.0517535972656102	0.0222431148831093	0	0	0	0.995728470179104	0.992974903972649	0.997024828954925	0	0	0	100217442	Snora30	chr7
68961	3.76582495787566	-0.571736542645524	-0.374277276308375	0.197459266337149	0	0	0	0.992777600330541	0.999130510952099	0.999881421626618	0	0	0	68961	Phkg2	chr7
233899	2.14021858085678	-0.860644392963113	-1.67494757279484	-0.814303179831732	0	-2.99373131646934	0	0.713598939434946	0.00818837252923657	0.79835809225734	0	-1	0	233899	Cfap119	chr7
233900	6.96667860239833	0.00707219032092343	-0.00408699499869147	-0.0111591853196149	0	0	0	0.999998009679339	0.999998830930893	0.999998219734887	0	0	0	233900	Rnf40	chr7
68232	-0.0345817513586472	0.371087236859382	0.589238028032453	0.218150791173071	0	0	0	0.964585572529224	0.89465930660579	0.985378567896107	0	0	0	68232	1700120K04Rik	chr7
320683	4.85600568513386	-0.590091941367191	-0.34436044489934	0.245731496467852	0	0	0	0.986444933270481	0.998801201092008	0.999648055877888	0	0	0	320683	Zfp629	chr7
12055	3.62473773936993	0.880456585392592	0.89381865820334	0.0133620728107475	0	0	0	0.767938902125383	0.747174197070383	0.999984354424286	0	0	0	12055	Bcl7c	chr7
13019	2.6512241173589	0.0360276416896896	-0.525256086216894	-0.561283727906583	0	0	0	0.999549058534749	0.971397157793071	0.963044274805719	0	0	0	13019	Ctf1	chr7
233902	4.95917495547757	0.431277664010455	-0.292340315947777	-0.723617979958232	0	0	0	0.998114131996635	0.99959323230244	0.963100193803475	0	0	0	233902	Fbxl19	chr7
269999	3.84759333457825	0.211174160128333	-0.456678647119132	-0.667852807247465	0	0	0	0.998957363167317	0.993579974154563	0.955824097075615	0	0	0	269999	Orai3	chr7
233904	6.60656904468102	-0.225212518515414	-0.031839577250814	0.1933729412646	0	0	0	0.999928128509187	0.999994428040636	0.999968985151548	0	0	0	233904	Setd1a	chr7
101502	4.90376381673027	-1.25631947342371	-2.12714706846888	-0.870827595045174	-1.2125625885789	-5.45091722062357	0	0.129205205326606	0.000260384340135945	0.742497648780824	0	-1	0	101502	Hsd3b7	chr7
56216	-2.81842210868145	3.19114404829745	3.80124724806959	0.610103199772141	3.05324965061173	3.93005664487458	0	0.00762481377649168	0.00205202292662064	0.719638145164436	1	1	0	56216	Stx1b	chr7
20909	5.64195741915141	-0.00278724983422407	0.0824166444274583	0.0852038942616824	0	0	0	0.999999609499012	0.999987723357059	0.999991632142959	0	0	0	20909	Stx4a	chr7
244219	3.08948103421293	0.350649752240696	-0.0417521042805729	-0.392401856521269	0	0	0	0.998807221129074	0.999969283052573	0.998528859218772	0	0	0	244219	Zfp668	chr7
233905	5.33892898901361	0.111654135912637	-0.141514841629348	-0.253168977541986	0	0	0	0.99997719900222	0.999970990121814	0.999934348584531	0	0	0	233905	Zfp646	chr7
330657	0.808309206620411	0.137153919541707	0.525006649393621	0.387852729851914	0	0	0	0.996326978771304	0.949731309543132	0.978940363077462	0	0	0	330657	Prss53	chr7
27973	4.85191301832075	0.248268436021866	0.433380296393289	0.185111860371423	0	0	0	0.999874321956378	0.999194825636282	0.999946876174148	0	0	0	27973	Vkorc1	chr7
12041	5.38482601536684	0.252198595200128	0.0804080408458026	-0.171790554354326	0	0	0	0.99693609048569	0.999412813907644	0.998844993721411	0	0	0	12041	Bckdk	chr7
67773	3.41830465383133	0.00723221537659358	-0.221547574432238	-0.228779789808832	0	0	0	0.999992443227735	0.999683425337287	0.999686938395494	0	0	0	67773	Kat8	chr7
76560	4.58598016818536	-3.79118441056301	-3.64479478685023	0.146389623712771	-11.7470397843635	-11.138581756094	0	8.73454215608328e-07	1.32807456190821e-06	0.999243275648878	-1	-1	0	76560	Prss8	chr7
77613	2.01358923794487	-0.181839692200676	-0.358989404649552	-0.177149712448876	0	0	0	0.999276255454254	0.997252770134123	0.999487508376236	0	0	0	77613	Prss36	chr7
100861900	3.79462583953597	-1.01655704569064	-0.0416828810072323	0.974874164683408	-0.0495972398276638	0	0	0.4809322562081	0.996447353702246	0.530546663433022	0	0	0	100861900	NA	NA
233908	7.99386404635324	-0.0405069039023367	0.198099303488995	0.238606207391332	0	0	0	0.999989456557768	0.999918256482025	0.999935633772585	0	0	0	233908	Fus	chr7
319527	1.72028430523349	0.230031159735053	0.54575495163611	0.315723791901057	0	0	0	0.993144070133938	0.947376870116016	0.9879989809745	0	0	0	319527	B230325K18Rik	NA
66824	3.97996600585226	0.719746806781036	0.580051204336121	-0.139695602444916	0	0	0	0.89167573056277	0.963978313548024	0.998857920606503	0	0	0	66824	Pycard	chr7
434246	0.498364136808642	1.5081611482032	1.6075143173932	0.0993531691900024	1.22229836653359	1.51040614417433	0	0.127577148680619	0.0839424825130621	0.982396363993158	0	0	0	434246	Trim72	chr7
16409	-1.17368831548289	0.684763396500975	0.0104646539902795	-0.674298742510696	0	0	0	0.709426670551406	0.996927049630958	0.720317166155351	0	0	0	16409	Itgam	chr7
16411	-2.57299578867608	1.2002530796726	-0.323180461618357	-1.52343354129096	0.239643428468357	0	-0.660017444130077	0.422637827524129	0.860030630238459	0.269604232150471	0	0	0	16411	Itgax	chr7
100502816	-0.976687766721564	-0.550145089220616	-0.684931706845468	-0.134786617624852	0	0	0	0.897245567671094	0.823583675873165	0.991888245654954	0	0	0	100502816	NA	NA
100043133	1.41330857175199	-0.0568499507815248	-0.583739417968655	-0.52688946718713	0	0	0	0.999333205958684	0.95813084390821	0.973067755900889	0	0	0	100043133	Zfp696	chr7
233912	4.81326528707957	0.168800300261714	-0.159600822634124	-0.328401122895838	0	0	0	0.999828953432219	0.999865364911595	0.99945129021026	0	0	0	233912	Armc5	chr7
21804	3.74792923433886	5.12304025352358	6.0637415711602	0.940701317636629	22.9619688490139	26.819619976513	0	3.85672783666769e-09	1.09390155892805e-09	0.614233496947475	1	1	0	21804	Tgfb1i1	chr7
246787	-1.60401464619491	4.12451342391628	5.21296795513438	1.0884545312181	7.42033677923084	9.39092653091882	0.180613999324401	3.01563136859808e-05	5.21263535691357e-06	0.431720982025636	1	1	0	246787	Slc5a2	chr7
233913	4.19041691782968	0.746720243720253	1.01921145068494	0.272491206964688	0	0.0946645809678665	0	0.876766316666606	0.463407323925193	0.996877943613828	0	0	0	233913	Rusf1	chr7
67865	1.19486185144049	4.43419314776713	4.2911072099439	-0.143085937823224	9.77735341442299	9.98961334128412	0	3.74062193412551e-06	3.15531261105926e-06	0.981092009785071	1	1	0	67865	Rgs10	chr7
